,SongID,duration,popularity,year,duration_sec
21430,Word On The StreetLil Baby,172985.0,61.0,2018,172.985
21431,Word To The Badd!!Jermaine Jackson,317600.0,14.0,1991,317.6
21432,Word UpCameo,260000.0,64.0,1986,260.0
21433,WordplayJason Mraz,186506.0,51.0,2005,186.506
21434,Words (are Impossible)Margie Joseph,219813.0,3.0,1974,219.813
21435,Words Get In The WayMiami Sound Machine,205533.0,44.0,1986,205.533
21436,Words I Never SaidLupe Fiasco Featuring Skylar Grey,256959.0,53.0,2011,256.959
21437,Words Of LoveThe Mamas & The Papas,135893.0,39.0,1966,135.893
21438,WordsBee Gees,198453.0,59.0,1968,198.453
21439,WordsF.R. David,208282.0,66.0,1983,208.282
21440,WordsMissing Persons,267866.0,43.0,1982,267.866
21441,WordsThe Monkees,170960.0,24.0,1967,170.96
21442,Work From HomeFifth Harmony Featuring Ty Dolla $ign,214480.0,79.0,2016,214.48
21443,"Work Hard, Play HardWiz Khalifa",219026.0,63.0,2012,219.026
21444,Work In ProgressAlan Jackson,247600.0,33.0,2002,247.6
21445,Work OutJ. Cole,235320.0,78.0,2011,235.32
21446,Work That BodyDiana Ross,299093.0,12.0,1982,299.093
21447,Work ThatMary J. Blige,210586.0,37.0,2007,210.586
21448,Work To DoThe Isley Brothers,190653.0,48.0,1972,190.653
21449,Work To DoVanessa Williams,276533.0,24.0,1992,276.533
21450,WorkA$AP Ferg,283693.0,73.0,2013,283.693
21451,Worker ManPatra,296826.0,28.0,1994,296.826
21452,WorkIggy Azalea,223196.0,58.0,2014,223.196
21453,Workin' For A Livin'Huey Lewis & The News,158533.0,43.0,1982,158.533
21454,Workin' On A Groovy ThingPatti Drew,191773.0,38.0,1968,191.773
21455,Workin' On A Groovy ThingThe 5th Dimension,190506.0,26.0,1969,190.506
21456,Working Class HeroGreen Day,263733.0,48.0,2007,263.733
21457,Working Class HeroTommy Roe,174240.0,0.0,1973,174.24
21458,Working Class ManJimmy Barnes,250400.0,63.0,1986,250.4
21459,Working For The WeekendLoverboy,221000.0,67.0,1981,221.0
21460,Working In The Coal MineDevo,169171.0,35.0,1981,169.171
21461,Working In The Coal MineLee Dorsey,169933.0,48.0,1966,169.933
21462,"Working My Way Back To YouThe 4 Seasons Featuring the ""Sound of Frankie Valli""",186253.0,47.0,1966,186.253
21463,Working On A DreamBruce Springsteen,208946.0,49.0,2009,208.946
21464,Working On ItChris Rea,265186.0,31.0,1989,265.186
21465,WorkRihanna Featuring Drake,219320.0,78.0,2016,219.32
21466,World (Part 1)James Brown,368706.0,11.0,1969,368.706
21467,World (The Price Of Love)New Order,222146.0,31.0,1993,222.146
21468,World In My EyesDepeche Mode,267040.0,51.0,1990,267.04
21469,World Of FantasyThe Five Stairsteps,184133.0,29.0,1966,184.133
21470,World Shut Your MouthJulian Cope,214200.0,37.0,1987,214.2
21471,World Where You LiveCrowded House,184640.0,38.0,1987,184.64
21472,World Wide SuicidePearl Jam,207346.0,51.0,2006,207.346
21473,Worried GuyJohnny Tillotson,150200.0,12.0,1964,150.2
21474,Worried MindRay Anthony,159466.0,9.0,1962,159.466
21475,WorryJohnny Tillotson,135733.0,12.0,1964,135.733
21476,Worse Comes To WorstBilly Joel,195693.0,34.0,1974,195.693
21477,Worst BehaviorDrake,270186.0,62.0,2013,270.186
21478,Worst That Could HappenBrooklyn Bridge,187066.0,28.0,1968,187.066
21479,Worth ItFifth Harmony Featuring Kid Ink,224573.0,76.0,2015,224.573
21480,Wot's It To YaRobbie Nevil,227826.0,16.0,1987,227.826
21481,Would I Lie To You?Charles & Eddie,279600.0,50.0,1992,279.6
21482,Would I Lie To You?Eurythmics,268240.0,48.0,1985,268.24
21483,Would It Make Any Difference To YouEtta James,158800.0,17.0,1963,158.8
21484,Would You Go With MeJosh Turner,228186.0,64.0,2006,228.186
21485,Would You Lay With Me (in A Field Of Stone)Tanya Tucker,142760.0,34.0,1974,142.76
21486,Wouldn't Get FarThe Game Featuring Kanye West,251040.0,57.0,2007,251.04
21487,Wouldn't It Be GoodNik Kershaw,277053.0,44.0,1984,277.053
21488,Wouldn't It Be NiceThe Beach Boys,153205.0,73.0,1966,153.205
21489,Wouldn't LeaveKanye West Featuring PARTYNEXTDOOR,205546.0,65.0,2018,205.546
21490,Wow Wow Wee (He's The Boy For Me)The Angels,120600.0,6.0,1964,120.6
21491,Wrack My BrainRingo Starr,141666.0,26.0,1981,141.666
21492,Wrap Her UpElton John,381493.0,27.0,1985,381.493
21493,Wrap It UpArchie Bell & The Drells,168719.0,8.0,1970,168.719
21494,Wrap It UpThe Fabulous Thunderbirds,162333.0,42.0,1986,162.333
21495,Wrap My Body TightJohnny Gill,280400.0,26.0,1991,280.4
21496,Wrap Your Arms Around MeKC And The Sunshine Band,222560.0,21.0,1977,222.56
21497,Wrapped Around Your FingerThe Police,313706.0,57.0,1984,313.706
21498,Wrapped AroundBrad Paisley,202933.0,45.0,2001,202.933
21499,Wrapped Up In YouGarth Brooks,261200.0,14.0,2001,261.2
21500,WrappedGeorge Strait,247880.0,44.0,2007,247.88
21501,Wrecking BallMiley Cyrus,221360.0,77.0,2013,221.36
21502,Write This DownGeorge Strait,219600.0,64.0,1999,219.6
21503,Writing's On The WallSam Smith,278987.0,70.0,2015,278.987
21504,Written All Over Your FaceThe Rude Boys,381040.0,6.0,1991,381.04
21505,Written In The SandOld Dominion,184080.0,74.0,2017,184.08
21506,Written In The StarsElton John & LeAnn Rimes,257839.0,40.0,1999,257.839
21507,Written In The StarsTinie Tempah Featuring Eric Turner,219560.0,56.0,2011,219.56
21508,Written On Ya KittenNaughty By Nature,262893.0,26.0,1993,262.893
21509,Wrong AgainMartina McBride,195400.0,34.0,1998,195.4
21510,Wrong Baby WrongMartina McBride,221666.0,59.0,2010,221.666
21511,Wrong ImpressionNatalie Imbruglia,255480.0,35.0,2002,255.48
21512,Wrong NightReba,171026.0,22.0,1998,171.026
21513,WrongEverything But The Girl,276693.0,33.0,1996,276.693
21514,WTF (Where They From)Missy Elliott Featuring Pharrell Williams,192772.0,58.0,2015,192.772
21515,Wyclef JeanYoung Thug,236293.0,67.0,2016,236.293
21516,"Wynken, Blynken And NodThe Doobie Brothers",200320.0,29.0,1981,200.32
21517,X Gon' Give It To YaDMX,217586.0,78.0,2003,217.586
21518,X21 Savage & Metro Boomin Featuring Future,258880.0,76.0,2016,258.88
21519,XanaX DamageFuture,104013.0,60.0,2019,104.013
21520,XannyBillie Eilish,243725.0,84.0,2019,243.725
21521,XChris Brown,260573.0,53.0,2014,260.573
21522,XLil Uzi Vert,173797.0,63.0,2017,173.797
21523,XNicky Jam x J Balvin,172854.0,79.0,2018,172.854
21524,XO TOUR Llif3Lil Uzi Vert,182706.0,85.0,2017,182.706
21525,XOBeyonce,215946.0,66.0,2014,215.946
21526,XOJohn Mayer,213626.0,73.0,2014,213.626
21527,"XScHoolboy Q, 2 Chainz & Saudi",267426.0,73.0,2018,267.426
21528,XXX.Kendrick Lamar Featuring U2,254200.0,68.0,2017,254.2
21529,XXzibit,255640.0,53.0,2000,255.64
21530,Y.M.C.A.Village People,284866.0,54.0,1978,284.866
21531,Ya YaLee Dorsey,146053.0,43.0,1961,146.053
21532,Yacht ClubLil Yachty Featuring Juice WRLD,166343.0,78.0,2018,166.343
21533,Yah.Kendrick Lamar,160293.0,66.0,2017,160.293
21534,Yakety AxeChet Atkins,123240.0,40.0,1965,123.24
21535,Yakety YakThe Coasters,113040.0,56.0,1958,113.04
21536,"Yank Me, Crank MeTed Nugent",278221.0,25.0,1978,278.221
21537,Yankee RoseDavid Lee Roth,234706.0,53.0,1986,234.706
21538,Ye vs The PeopleKanye West Featuring T.I.,202641.0,48.0,2018,202.641
21539,Yeah 3XChris Brown,241666.0,69.0,2010,241.666
21540,Yeah BoyKelsea Ballerini,194413.0,62.0,2017,194.413
21541,Yeah Ya Know (Takers)T.I.,249800.0,36.0,2010,249.8
21542,Yeah Yeah U Know ItKeith Murray Featuring Def Squad,250320.0,30.0,2003,250.32
21543,"Yeah, Yeah, Yeah!Voices",95279.0,12.0,1992,95.279
21544,Yeah!Usher Featuring Lil Jon & Ludacris,250373.0,81.0,2004,250.373
21545,YeahJoe Nichols,231026.0,59.0,2014,231.026
21546,Year 3000Jonas Brothers,201960.0,70.0,2007,201.96
21547,Year Of The CatAl Stewart,400066.0,54.0,1976,400.066
21548,Yearning For Your LoveThe Gap Band,343400.0,56.0,1981,343.4
21549,Years From NowDr. Hook,175000.0,39.0,1980,175.0
21550,YearsWayne Newton,234560.0,8.0,1980,234.56
21551,Yee HawJake Owen,172506.0,47.0,2006,172.506
21552,"Yeh, YehGeorgie Fame And The Blue Flames",164666.0,42.0,1965,164.666
21553,Yellow BalloonThe Yellow Balloon,140266.0,15.0,1967,140.266
21554,Yellow BirdLawrence Welk And His Orchestra,131493.0,10.0,1961,131.493
21555,Yellow BirdThe Mills Brothers,155293.0,12.0,1959,155.293
21556,Yellow Flicker BeatLorde,232506.0,64.0,2014,232.506
21557,Yellow RiverChristie,165960.0,49.0,1970,165.96
21558,Yellow SubmarineThe Beatles,158880.0,67.0,1966,158.88
21559,YellowColdplay,266773.0,83.0,2001,266.773
21560,Yes I DoSolomon Burke,186840.0,5.0,1964,186.84
21561,Yes IndeedLil Baby & Drake,142273.0,82.0,2018,142.273
21562,Yes IndeedPete Fountain,172666.0,7.0,1962,172.666
21563,Yes It IsThe Beatles,162413.0,46.0,1965,162.413
21564,Yes Or NoGo-Go's,243800.0,22.0,1984,243.8
21565,"Yes Sir, That's My BabyRicky Nelson",116706.0,5.0,1960,116.706
21566,Yes We Can CanThe Pointer Sisters,362733.0,38.0,1973,362.733
21567,"Yes, I'm Lonesome TonightDodie Stevens",214200.0,20.0,1960,214.2
21568,"Yes, I'm ReadyBarbara Mason",184333.0,52.0,1965,184.333
21569,Yes!Chad Brock,206733.0,46.0,2000,206.733
21570,Yester LoveSmokey Robinson & The Miracles,138560.0,26.0,1968,138.56
21571,Yesterday I Had The BluesHarold Melvin And The Blue Notes,453133.0,18.0,1973,453.133
21572,Yesterday ManChris Andrews,150906.0,21.0,1966,150.906
21573,Yesterday Once MoreCarpenters,233533.0,67.0,1973,233.533
21574,"Yesterday, When I Was YoungRoy Clark",200240.0,46.0,1969,200.24
21575,Yesterday's DreamsFour Tops,177653.0,27.0,1968,177.653
21576,Yesterday's GoneChad & Jeremy,151586.0,34.0,1964,151.586
21577,Yesterday's GoneThe Overlanders,131666.0,8.0,1964,131.666
21578,Yesterday's HeroBay City Rollers,223106.0,23.0,1976,223.106
21579,Yesterday's HeroGene Pitney,151440.0,7.0,1964,151.44
21580,Yesterday's HeroJohn Paul Young,225880.0,43.0,1975,225.88
21581,Yesterday's RainSpanky And Our Gang,201186.0,6.0,1968,201.186
21582,Yesterday's SongsNeil Diamond,169000.0,30.0,1981,169.0
21583,YesterdayAdam Levine & Tony Lucca,131186.0,46.0,2012,131.186
21584,YesterdayDebelah Morgan,289800.0,10.0,1998,289.8
21585,YesterdaysGuns N' Roses,196226.0,60.0,1992,196.226
21586,YesterdayThe Beatles,125666.0,79.0,1965,125.666
21587,Yield Not To TemptationBobby Bland,154733.0,15.0,1962,154.733
21588,YikesKanye West,188773.0,71.0,2018,188.773
21589,Yo (Excuse Me Miss)Chris Brown,229040.0,74.0,2005,229.04
21590,Yo Little BrotherNolan Thomas,319000.0,14.0,1985,319.0
21591,Yo No SePajama Party,312176.0,14.0,1989,312.176
21592,YogaJanelle Monae & Jidenna,217678.0,57.0,2015,217.678
21593,YogiThe Ivy Three,132186.0,5.0,1960,132.186
21594,YolandaReality,307049.0,25.0,1993,307.049
21595,YoloThe Lonely Island Featuring Adam Levine & Kendrick Lamar,184640.0,51.0,2013,184.64
21596,YosemiteTravis Scott,150043.0,82.0,2018,150.043
21597,You & I (Nobody In The World)John Legend,252653.0,67.0,2014,252.653
21598,You & IOne Direction,237933.0,75.0,2014,237.933
21599,You & MeJ-Kwon Featuring Sadiyyah,263733.0,31.0,2004,263.733
21600,You & MeMarc E. Bassy Featuring G-Eazy,218493.0,69.0,2016,218.493
21601,Wake Up Little SusieSimon & Garfunkel,138386.0,47.0,1982,138.386
21602,Wake Up Lovin' YouCraig Morgan,198840.0,51.0,2014,198.84
21603,Wake Up My LoveGeorge Harrison,216066.0,33.0,1982,216.066
21604,Wake Up SusanThe Spinners,207813.0,8.0,1976,207.813
21605,Wake UpFetty Wap,224000.0,58.0,2016,224.0
21606,Wake UpHilary Duff,217666.0,48.0,2005,217.666
21607,Wake UpThe Chambers Brothers,137306.0,6.0,1969,137.306
21608,Waking Up AlonePaul Williams,220120.0,25.0,1972,220.12
21609,Waking Up In VegasKaty Perry,199186.0,54.0,2009,199.186
21610,Walk -- Don't RunThe Ventures,122933.0,46.0,1960,122.933
21611,Walk A Little StraighterBilly Currington,222280.0,41.0,2003,222.28
21612,Walk Away (Remember Me)Paula DeAnda Featuring The DEY,238160.0,57.0,2006,238.16
21613,Walk Away From LoveDavid Ruffin,328920.0,43.0,1975,328.92
21614,Walk Away ReneeFour Tops,162893.0,33.0,1968,162.893
21615,Walk Away ReneeSouthside Johnny & The Jukes,260373.0,24.0,1986,260.373
21616,Walk Away ReneeThe Left Banke,162906.0,41.0,1966,162.906
21617,Walk AwayDonna Summer,272413.0,30.0,1980,272.413
21618,Walk AwayKelly Clarkson,189306.0,50.0,2006,189.306
21619,Walk AwayMatt Monro,189413.0,37.0,1964,189.413
21620,Walk AwayThe James Gang,205797.0,0.0,1971,205.797
21621,Walk Easy My SonJerry Butler,177066.0,2.0,1971,177.066
21622,Walk In The NightJr. Walker & The All Stars,249693.0,31.0,1972,249.693
21623,Walk In The SunBruce Hornsby,282053.0,27.0,1995,282.053
21624,Walk It OutUnk,173040.0,56.0,2006,173.04
21625,Walk It Talk ItMigos Featuring Drake,276147.0,80.0,2018,276.147
21626,Walk Like A ManGrand Funk,245106.0,32.0,1973,245.106
21627,Walk Like A ManThe 4 Seasons,137933.0,59.0,1963,137.933
21628,Walk Like An EgyptianThe Bangles,204706.0,64.0,1986,204.706
21629,Walk Of LifeDire Straits,252466.0,62.0,1985,252.466
21630,Walk On ByDionne Warwick,178333.0,63.0,1964,178.333
21631,Walk On ByGloria Gaynor,344200.0,12.0,1975,344.2
21632,Walk On ByIsaac Hayes,273066.0,55.0,1969,273.066
21633,Walk On ByLeroy Van Dyke,144200.0,41.0,1961,144.2
21634,Walk On BySybil,247266.0,35.0,1990,247.266
21635,Walk On The OceanToad The Wet Sprocket,178773.0,55.0,1992,178.773
21636,Walk On The Wild SideBrook Benton,155533.0,6.0,1962,155.533
21637,Walk On The Wild SideLou Reed,254173.0,76.0,1973,254.173
21638,Walk On WaterEddie Money,278480.0,42.0,1988,278.48
21639,Walk On WaterEminem Featuring Beyonce,303640.0,65.0,2017,303.64
21640,Walk On WaterNeil Diamond,184960.0,22.0,1972,184.96
21641,Walk OnNeil Young,162120.0,48.0,1974,162.12
21642,Walk Right BackThe Everly Brothers,139640.0,53.0,1961,139.64
21643,Walk Right InDr. Hook,185760.0,37.0,1977,185.76
21644,Walk Right InThe Moments,129600.0,8.0,1963,129.6
21645,Walk Right InThe Rooftop Singers,157266.0,43.0,1963,157.266
21646,Walk Right NowThe Jacksons,388586.0,37.0,1981,388.586
21647,Walk Right Up To The SunThe Delfonics,180520.0,28.0,1971,180.52
21648,Walk SlowLittle Willie John,113453.0,6.0,1960,113.453
21649,Walk Tall2 Of Clubs,148022.0,1.0,1967,148.022
21650,Walk The DinosaurWas (Not Was),261893.0,40.0,1989,261.893
21651,Walk This WayAerosmith,220400.0,73.0,1976,220.4
21652,Walk This WayRun-D.M.C.,309760.0,69.0,1986,309.76
21653,Walk Through FireBad Company,288560.0,31.0,1991,288.56
21654,Walk ThruRich Homie Quan Featuring Problem,187826.0,52.0,2014,187.826
21655,Walk With Faith In Your HeartThe Bachelors,169666.0,29.0,1967,169.666
21656,Walked Outta HeavenJagged Edge,270880.0,56.0,2003,270.88
21657,WalkFoo Fighters,255960.0,70.0,2011,255.96
21658,Walkin' Back To HappinessHelen Shapiro,151293.0,50.0,1961,151.293
21659,Walkin' In The Rain With The One I LoveLove Unlimited,287933.0,32.0,1972,287.933
21660,Walkin' In The RainJay & The Americans,167293.0,28.0,1969,167.293
21661,Walkin' In The SunshineRoger Miller,161080.0,25.0,1967,161.08
21662,Walkin' My Cat Named DogNorma Tanega,138600.0,34.0,1966,138.6
21663,Walkin' On The MoonThe-Dream Featuring Kanye West,254640.0,43.0,2009,254.64
21664,Walkin' ShoesTora Tora,228040.0,32.0,1989,228.04
21665,Walkin' With My AngelBobby Vee,138640.0,19.0,1961,138.64
21666,Walking AlongThe Diamonds,141400.0,12.0,1958,141.4
21667,Walking AwayCraig David,204866.0,61.0,2002,204.866
21668,Walking AwayInformation Society,304466.0,44.0,1988,304.466
21669,Walking Down Your StreetThe Bangles,183266.0,26.0,1987,183.266
21670,Walking In L.a.Missing Persons,238515.0,12.0,1983,238.515
21671,Walking In MemphisLonestar,257733.0,53.0,2003,257.733
21672,Walking In MemphisMarc Cohn,252613.0,70.0,1991,252.613
21673,Walking In My ShoesDepeche Mode,326106.0,49.0,1993,326.106
21674,Walking In My SleepRoger Daltrey,208853.0,17.0,1984,208.853
21675,Walking In RhythmThe Blackbyrds,253533.0,45.0,1975,253.533
21676,Walking In The RainThe Ronettes,196866.0,40.0,1964,196.866
21677,Walking Into SunshineCentral Line,474040.0,38.0,1981,474.04
21678,Walking On A DreamEmpire Of The Sun,198440.0,74.0,2016,198.44
21679,Walking On A Thin LineHuey Lewis & The News,310666.0,39.0,1984,310.666
21680,Walking On AirKaty Perry,222448.0,55.0,2013,222.448
21681,Walking On Broken GlassAnnie Lennox,253295.0,70.0,1992,253.295
21682,Walking On SunshineKatrina And The Waves,238733.0,78.0,1985,238.733
21683,Walking On The Chinese WallPhilip Bailey,308773.0,29.0,1985,308.773
21684,Walking On Thin IceYoko Ono,226281.0,26.0,1981,226.281
21685,Walking The DogRufus Thomas,158089.0,36.0,1963,158.089
21686,Walking Through The CountryThe Grass Roots,235373.0,11.0,1970,235.373
21687,Walking Through WallsThe Escape Club,200506.0,7.0,1989,200.506
21688,Walking To JerusalemTracy Byrd,206666.0,24.0,1995,206.666
21689,Walking To New OrleansFats Domino,121213.0,46.0,1960,121.213
21690,WalkingMary Mary,200186.0,42.0,2011,200.186
21691,Walks Like A LadyJourney,196266.0,32.0,1980,196.266
21692,Wall To WallChris Brown,223186.0,59.0,2007,223.186
21693,"Walls (From ""She's The One"")Tom Petty And The Heartbreakers",265306.0,48.0,1996,265.306
21694,Waltzing MatildaJimmie Rodgers,176000.0,8.0,1960,176.0
21695,Wang Dang DoodleThe Pointer Sisters,447666.0,6.0,1973,447.666
21696,Wango TangoTed Nugent,288484.0,44.0,1980,288.484
21697,Wanksta50 Cent,219400.0,53.0,2002,219.4
21698,"Wanna Be A BallerLil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",355066.0,64.0,1999,355.066
21699,Wanna Be Startin' Somethin' 2008Michael Jackson With Akon,254120.0,42.0,2008,254.12
21700,Wanna Be Startin' Somethin'Glee Cast,207466.0,37.0,2012,207.466
21701,Wanna Be Startin' Somethin'Michael Jackson,362373.0,64.0,1983,362.373
21702,Wanna Be That SongBrett Eldredge,236226.0,61.0,2016,236.226
21703,"Wanna Be With YouEarth, Wind & Fire",280506.0,31.0,1982,280.506
21704,Wanna Get To Know YouG-Unit Featuring Joe,265026.0,61.0,2004,265.026
21705,Wanna Make Love (Come Flick My BIC)Sun,208960.0,6.0,1976,208.96
21706,WannabeSpice Girls,173026.0,80.0,1997,173.026
21707,Want AdsThe Honey Cone,163680.0,0.0,1971,163.68
21708,"Want It, Need ItPlies Featuring Ashanti",229946.0,43.0,2009,229.946
21709,Want To Want MeJason Derulo,207719.0,77.0,2015,207.719
21710,Want ToSugarland,213360.0,55.0,2006,213.36
21711,Want U BackCher Lloyd,214573.0,67.0,2012,214.573
21712,Want You Back5 Seconds Of Summer,173081.0,71.0,2018,173.081
21713,Wanted Dead Or AliveBon Jovi,308666.0,74.0,1987,308.666
21714,Wanted Dead Or AliveChris Daughtry,271573.0,33.0,2006,271.573
21715,Wanted ManRatt,219893.0,49.0,1984,219.893
21716,Wanted You MoreLady Antebellum,242080.0,47.0,2011,242.08
21717,Wanted YouNAV Featuring Lil Uzi Vert,228386.0,69.0,2017,228.386
21718,"Wanted: Lover, No Experience NecessaryLaura Lee",146373.0,3.0,1967,146.373
21719,WantedHunter Hayes,228840.0,70.0,2012,228.84
21720,WantedJessie James,184546.0,40.0,2009,184.546
21721,"War GamesCrosby, Stills & Nash",141026.0,15.0,1983,141.026
21722,War SongNeil Young & Graham Nash,209026.0,14.0,1972,209.026
21723,WarBruce Springsteen,183466.0,35.0,1986,183.466
21724,WarEdwin Starr,200266.0,65.0,1970,200.266
21725,Warm And Tender LovePercy Sledge,201573.0,35.0,1966,201.573
21726,Warm It UpKris Kross,248333.0,45.0,1992,248.333
21727,Warm It UpLogic Featuring Young Sinatra,240093.0,61.0,2018,240.093
21728,Warm RideRare Earth,186533.0,21.0,1978,186.533
21729,Warmed Over Kisses (Left Over Love)Brian Hyland,139600.0,7.0,1962,139.6
21730,Was Dog A DoughnutCat Stevens,255333.0,23.0,1977,255.333
21731,Was It Good To YouThe Isley Brothers,163160.0,10.0,1969,163.16
21732,Was It Nothing At AllMichael Damian,282664.0,20.0,1989,282.664
21733,Washed Ashore (On A Lonely Island In The Sea)The Platters,169440.0,5.0,1967,169.44
21734,Washed AwayTom Cochrane,320560.0,15.0,1992,320.56
21735,Washington SquareThe Village Stompers,162333.0,26.0,1963,162.333
21736,Wasn't It GoodCher,263000.0,22.0,1979,263.0
21737,Wasn't That A PartyThe Rovers,222026.0,36.0,1981,222.026
21738,Wasn't The Summer Short?Johnny Mathis,175733.0,6.0,1961,175.733
21739,WassupLogic Featuring Big Sean,219480.0,60.0,2018,219.48
21740,Waste It On MeSteve Aoki Featuring BTS,192536.0,73.0,2018,192.536
21741,Wasted Days And Wasted NightsFreddy Fender,166040.0,51.0,1975,166.04
21742,Wasted LoveMatt McAndrew,213608.0,39.0,2015,213.608
21743,"Wasted On The WayCrosby, Stills & Nash",171080.0,43.0,1982,171.08
21744,Wasted TimeKeith Urban,233826.0,57.0,2016,233.826
21745,Wasted TimeSkid Row,348800.0,57.0,1992,348.8
21746,Wasted TimesThe Weeknd,220293.0,75.0,2018,220.293
21747,WastedCarrie Underwood,274266.0,52.0,2007,274.266
21748,WastedGucci Mane Featuring Plies Or OJ Da Juiceman,249840.0,53.0,2009,249.84
21749,WastedJuice WRLD Featuring Lil Uzi Vert,258475.0,82.0,2018,258.475
